heroId1,heroId2,winsAverage,synergy,matchCount
4,56,0.5195000000000001,-1.134,4424
4,57,0.5515,0.40149999999999997,2262
4,58,0.55225,-3.8457500000000002,2913
4,59,0.5815,3.7365,7836
4,60,0.54025,2.677,23961
4,61,0.5035000000000001,-0.109,5358
4,62,0.5195000000000001,-0.7012499999999999,16090
4,63,0.5655,0.482,9014
4,64,0.561,0.218,21059
4,65,0.61875,1.66975,3353
4,66,0.51825,-6.1205,796
4,67,0.54425,0.025999999999999992,39524
4,68,0.5185,-2.5940000000000003,9124
4,69,0.547,-2.95525,11366
4,70,0.5415,-0.6345000000000001,17697
4,71,0.5425,-0.27875000000000005,22679
4,72,0.56975,0.425,11377
4,73,0.546,0.7334999999999999,17955
4,74,0.56125,0.7887500000000001,27695
4,75,0.52875,-0.255,21806
4,76,0.53825,0.16875,13277
4,77,0.5487500000000001,0.9092499999999999,11853
4,78,0.52675,-0.64125,1843
4,79,0.52875,-2.25175,8861
4,80,0.52925,2.7737499999999997,3835
4,81,0.5665,1.0787499999999999,4090
4,82,0.5842499999999999,6.30575,2419
4,83,0.56125,-0.48850000000000005,4373
4,84,0.5375000000000001,-0.0335,31891
4,85,0.5345,0.46149999999999997,13211
4,86,0.5762499999999999,-0.4285,36920
4,87,0.555,0.871,14434
4,88,0.5355000000000001,-0.723,26512
4,89,0.6295,2.57025,822
4,90,0.52,-3.09925,3487
4,91,0.48524999999999996,-3.4815,5514
4,92,0.477,-2.19875,4259
4,93,0.59875,3.201,23030
4,94,0.43325,-9.43,15931
4,95,0.5732499999999999,1.52725,3326
4,96,0.5774999999999999,2.67475,11394
4,97,0.57,1.112,31699
4,98,0.591,2.61275,14735
4,99,0.5357500000000001,-2.1375,16141
4,100,0.56975,-0.68275,10459
4,101,0.54225,-1.82575,10147
4,102,0.48324999999999996,-0.37975000000000003,22141
4,103,0.5075000000000001,-0.27175,2645
4,104,0.4925,-2.7365,30296
4,105,0.6,0.21249999999999997,11054
4,106,0.51325,-4.07075,11454
4,107,0.5415000000000001,0.28825,8992
4,108,0.54,-0.75375,6190
4,109,0.5885,1.844,5701
4,110,0.55225,1.04625,13281
4,111,0.47575,-3.5709999999999997,8392
4,112,0.5367500000000001,0.38375000000000004,5058
4,113,0.5105,-0.85675,3321
4,114,0.5832499999999999,-0.1635,13446
4,119,0.551,-0.263,12327
4,120,0.61125,3.22925,6522
4,121,0.56775,0.617,9216
4,123,0.59475,0.39375,14088
4,126,0.5347500000000001,0.01274999999999998,7308
4,128,0.5915,-0.031500000000000083,7176
4,129,0.596,1.96475,14489
4,131,0.5802499999999999,1.657,6389
4,135,0.5275000000000001,0.43325,24974
4,136,0.52275,-0.76025,9365
4,137,0.5892499999999999,0.48200000000000004,4287
4,138,0.59525,2.18225,7140
4,145,0.536,-0.69975,15724
5,1,0.51525,1.38325,22332
5,2,0.48875,0.98425,26138
5,3,0.46375,-1.8665,2955
5,4,0.44325000000000003,0.46975,15895
5,6,0.4535,-2.23125,21048
5,7,0.4885,-0.139,32208
5,8,0.451,-1.90575,26457
5,9,0.5587500000000001,1.58075,4883
5,10,0.47924999999999995,-0.6445,20901
5,11,0.50675,-0.475,17939
5,12,0.567,4.27775,2937
5,13,0.48324999999999996,-1.176,16268
5,14,0.48,-2.3055,35774
5,15,0.49375,0.7985,9985
5,16,0.495,-0.0875,7405
5,17,0.5105,2.027,12827
5,18,0.549,0.95975,2549
5,19,0.5095000000000001,0.66125,16972
5,20,0.476,0.56175,16127
5,21,0.5625,-0.14325000000000004,7827
5,22,0.4765,-0.5900000000000001,27950
5,23,0.4935,-0.7195,4960
5,25,0.46975,-0.05775,40045
5,26,0.498,0.05724999999999999,45828
